"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.00157502929796814,31,500,2.50071495327103,"Side of membrane "," http://amigo.geneontology.org/amigo/term/GO:0098552"," TGFBR3  ATP2B1  TFRC  GNAO1  RGS1  EEF1A2  CDK16  CD69  ULBP1  CD83  PTP4A1  IL1R1  ERRFI1  F3  ESYT2  CXCR4  ULBP2  KRAS  THBS1  GNAL  RAET1L  ICOSLG  CXCR5  VCAM1  GEM  SYAP1  S1PR1  THBD  AKAP5  EFNA5  RAET1G"
0.00594120975756208,49,1066,1.8540070312637,"Chromatin "," http://amigo.geneontology.org/amigo/term/GO:0000785"," RUNX3  MXD1  SMARCD1  FOSL2  EBF4  HIF1A  BRMS1L  ADNP2  SMAD7  HOXA5  BACH2  TFDP2  NFE2L2  MEF2D  ETV3  NR4A3  ESRRB  NR4A1  SNAI1  SPDEF  FOSB  JUND  GSC  BHLHE40  EGR4  GATA6  CSRNP1  PLK2  NR4A2  ATF3  HEY1  NFIL3  NKX3-1  ZBTB5  ZBTB43  JUNB  ENC1  SP3  DDIT3  FOSL1  HIC1  TGIF1  NAP1L5  NEUROG2  EGR3  TSPYL2  MAFF  HES4  MAFK"
